tconst,score,focus
tt0044560,4.0,rating
tt0101757,242.0,rating
tt0034030,0.0,rating
tt3542188,92.0,rating
tt0062656,44.0,rating
tt0101761,368.0,rating
tt2776354,4.0,rating
tt3542320,8.0,rating
tt0131972,81.0,rating
tt0020691,17.0,rating
tt0071560,46.0,rating
tt2226666,16.0,rating
tt0833540,6.0,rating
tt0091449,20.0,rating
tt0113394,121.0,rating
tt0053749,5.0,rating
tt5468130,0.0,rating
tt10731264,109.0,rating
tt0053750,35.0,rating
tt0071562,1584.0,rating
tt0081330,5.0,rating
tt2776412,1.0,rating
tt0251901,27.0,rating
tt1563742,464.0,rating
tt6556890,308.0,rating
tt0131979,2.0,rating
tt4461676,3.0,rating
tt1833885,150.0,rating
tt0251910,70.0,rating
tt0062659,11.0,rating
tt0044562,11.0,rating
tt0020693,17.0,rating
tt5468300,14.0,rating
tt0113403,89.0,rating
tt1275861,28.0,rating
tt2227430,4.0,rating
tt0306909,12.0,rating
tt0381940,62.0,rating
tt0034033,5.0,rating
tt2776704,1.0,rating
tt0306947,0.0,rating
tt0833546,2.0,rating
tt0020695,12.0,rating
tt8108198,185.0,rating
tt0062663,10.0,rating
tt0113406,251.0,rating
tt0454883,12.0,rating
tt1275863,79.0,rating
tt5470178,2.0,rating
tt5470222,32.0,rating
tt6557356,93.0,rating
tt0091457,0.0,rating
tt10731748,5.0,rating
tt2228000,2.0,rating
tt6557704,226.0,rating
tt1275954,11.0,rating
tt0381966,271.0,rating
tt0034055,64.0,rating
tt10731800,0.0,rating
tt8108200,103.0,rating
tt1275956,,rating
tt0081331,13.0,rating
tt2228102,0.0,rating
tt0251951,0.0,rating
tt0101763,27.0,rating
tt0053751,0.0,rating
tt0251972,3.0,rating
tt0306951,0.0,rating
tt0186257,2.0,rating
tt0307034,13.0,rating
tt0053752,46.0,rating
tt5470448,4.0,rating
tt0071566,54.0,rating
tt0131985,0.0,rating
tt1833887,0.0,rating
tt0034064,2.0,rating
tt2776878,348.0,rating
tt4463120,115.0,rating
tt0034065,37.0,rating
tt0044563,31.0,rating
tt0020701,2.0,rating
tt1563776,6.0,rating
tt0113409,250.0,rating
tt0091461,3.0,rating
tt0020702,24.0,rating
tt0307050,15.0,rating
tt0081332,2.0,rating
tt0062666,9.0,rating
tt5470742,0.0,rating
tt1276105,472.0,rating
tt2228212,1.0,rating
tt0071568,41.0,rating
tt4463248,176.0,rating
tt1073221,0.0,rating
tt8108202,80.0,rating
tt1073223,25.0,rating
tt0091462,21.0,rating
tt0091464,13.0,rating
tt0113416,27.0,rating
tt0091466,4.0,rating
tt0131986,0.0,rating
tt0307076,8.0,rating
tt0044566,28.0,rating
tt3543258,206.0,rating
tt4463636,10.0,rating
tt0101764,126.0,rating
tt0020713,9.0,rating
tt1564349,453.0,rating
tt8108206,60.0,rating
tt0833561,39.0,rating
tt0020724,6.0,rating
tt0381971,308.0,rating
tt0034076,7.0,rating
tt0113418,0.0,rating
tt0091470,0.0,rating
tt1833888,203.0,rating
tt0034078,64.0,rating
tt0381985,0.0,rating
tt1834303,15.0,rating
tt0307077,91.0,rating
tt1276110,37.0,rating
tt6558114,20.0,rating
tt3543918,98.0,rating
tt0062669,0.0,rating
tt0454907,10.0,rating
tt5471154,0.0,rating
tt6559390,13.0,rating
tt8108208,13.0,rating
tt1073241,459.0,rating
tt0131988,1.0,rating
tt0053756,23.0,rating
tt1564367,524.0,rating
tt0081334,146.0,rating
tt0833595,7.0,rating
tt0833960,139.0,rating
tt6559576,7.0,rating
tt0091472,94.0,rating
tt4463762,5.0,rating
tt0091474,877.0,rating
tt0101772,26.0,rating
tt0044572,2.0,rating
tt0307109,297.0,rating
tt0382010,4.0,rating
tt0044573,18.0,rating
tt0252028,472.0,rating
tt0062671,19.0,rating
tt0044579,47.0,rating
tt0071569,24.0,rating
tt6559642,99.0,rating
tt1564368,161.0,rating
tt0071571,31.0,rating
tt0454914,27.0,rating
tt0020740,5.0,rating
tt0186380,0.0,rating
tt0252038,41.0,rating
tt5471258,1.0,rating
tt0062673,25.0,rating
tt4463780,18.0,rating
tt0062676,7.0,rating
tt2229056,3.0,rating
tt1834319,10.0,rating
tt1564369,35.0,rating
tt0101775,94.0,rating
tt1073242,0.0,rating
tt0132000,0.0,rating
tt0186397,33.0,rating
tt0081339,11.0,rating
tt0252052,9.0,rating
tt1834824,17.0,rating
tt12764048,1.0,rating
tt0252076,437.0,rating
tt2229201,159.0,rating
tt0053759,6.0,rating
tt0382019,6.0,rating
tt0062677,18.0,rating
tt0020754,10.0,rating
tt0034091,79.0,rating
tt5471272,1.0,rating
tt4463816,1205.0,rating
tt0113420,67.0,rating
tt0081349,7.0,rating
tt1276419,247.0,rating
tt2777548,23.0,rating
tt6560164,73.0,rating
tt3544008,10.0,rating
tt0252084,6.0,rating
tt8108230,10.0,rating
tt8108268,44.0,rating
tt0132019,3.0,rating
tt0834001,497.0,rating
tt0252189,20.0,rating
tt0020758,12.0,rating
tt0081350,4.0,rating
tt0034092,10.0,rating
tt0062679,1.0,rating
tt0186412,3.0,rating
tt0071572,0.0,rating
tt0186417,0.0,rating
tt4463894,357.0,rating
tt0091495,153.0,rating
tt2229208,7.0,rating
tt5471472,180.0,rating
tt2777886,5.0,rating
tt0382028,87.0,rating
tt0252196,29.0,rating
tt0091497,81.0,rating
tt0071575,135.0,rating
tt0113425,166.0,rating
tt1835948,0.0,rating
tt0834009,6.0,rating
tt0091498,34.0,rating
tt0044580,43.0,rating
tt0132064,2.0,rating
tt0020763,9.0,rating
tt0044585,14.0,rating
tt0834102,15.0,rating
tt0081353,380.0,rating
tt5471570,3.0,rating
tt0307156,173.0,rating
tt1564585,112.0,rating
tt12767498,1.0,rating
tt0382037,84.0,rating
tt0101783,41.0,rating
tt4464270,1.0,rating
tt0091499,500.0,rating
tt0101786,242.0,rating
tt4464394,3.0,rating
tt6562628,6.0,rating
tt0071577,383.0,rating
tt3544082,110.0,rating
tt0020768,22.0,rating
tt0834153,5.0,rating
tt0186449,16.0,rating
tt0044586,7.0,rating
tt0062681,0.0,rating
tt0454915,5.0,rating
tt2229319,31.0,rating
tt1073246,17.0,rating
tt0034093,8.0,rating
tt12767996,11.0,rating
tt0071579,52.0,rating
tt0382053,228.0,rating
tt8108278,13.0,rating
tt0091506,19.0,rating
tt1835951,2.0,rating
tt0132068,2.0,rating
tt5472374,127.0,rating
tt0186454,8.0,rating
tt5472758,56.0,rating
tt0081363,12.0,rating
tt1564771,0.0,rating
tt0020785,2.0,rating
tt5472896,26.0,rating
tt4464702,1.0,rating
tt12768840,1.0,rating
tt0053764,3.0,rating
tt3544218,38.0,rating
tt2229377,36.0,rating
tt0834170,53.0,rating
tt0101787,294.0,rating
tt2229497,26.0,rating
tt2229499,1595.0,rating
tt0454919,211.0,rating
tt0020793,9.0,rating
tt0382073,223.0,rating
tt0307202,4.0,rating
tt1835955,20.0,rating
tt0053765,29.0,rating
tt0062682,3.0,rating
tt0307213,51.0,rating
tt0091508,124.0,rating
tt0071583,44.0,rating
tt2229511,77.0,rating
tt0252223,57.0,rating
tt0044602,12.0,rating
tt0132078,1.0,rating
tt0454921,1391.0,rating
tt0044603,1.0,rating
tt0186462,2.0,rating
tt2778518,0.0,rating
tt0101797,52.0,rating
tt0132118,2.0,rating
tt0307292,0.0,rating
tt0091510,22.0,rating
tt0113436,2.0,rating
tt0020799,8.0,rating
tt0034104,1.0,rating
tt0091511,3.0,rating
tt0454931,34.0,rating
tt4465438,5.0,rating
tt5473124,3.0,rating
tt1835980,11.0,rating
tt0113438,9.0,rating
tt0071585,54.0,rating
tt3544654,0.0,rating
tt0252225,149.0,rating
tt0252235,3.0,rating
tt0071587,15.0,rating
tt0081366,3.0,rating
tt0020806,37.0,rating
tt0034105,8.0,rating
tt10734928,3.0,rating
tt0382077,643.0,rating
tt2778674,16.0,rating
tt0186531,24.0,rating
tt0186547,54.0,rating
tt0053767,4.0,rating
tt4465538,52.0,rating
tt0113440,14.0,rating
tt0454932,156.0,rating
tt1836020,2.0,rating
tt0044608,72.0,rating
tt1276963,0.0,rating
tt0454941,111.0,rating
tt0101798,16.0,rating
tt0252245,30.0,rating
tt8110330,606.0,rating
tt0044612,3.0,rating
tt0034106,1.0,rating
tt0020814,10.0,rating
tt0091513,332.0,rating
tt2778948,1.0,rating
tt0034113,12.0,rating
tt0071598,101.0,rating
tt3545324,8.0,rating
tt1276974,0.0,rating
tt0113442,146.0,rating
tt1564777,128.0,rating
tt0834171,0.0,rating
tt1836099,9.0,rating
tt1073498,198.0,rating
tt5473706,4.0,rating
tt0101805,12.0,rating
tt0252249,34.0,rating
tt0062683,33.0,rating
tt0113443,42.0,rating
tt0044614,71.0,rating
tt0132160,128.0,rating
tt0382081,1.0,rating
tt0113444,12.0,rating
tt0307343,195.0,rating
tt0186549,91.0,rating
tt2779910,1.0,rating
tt0091515,0.0,rating
tt2229848,38.0,rating
tt0034115,13.0,rating
tt4465564,239.0,rating
tt0044619,15.0,rating
tt1564870,4.0,rating
tt1836137,0.0,rating
tt0044621,37.0,rating
tt0834539,73.0,rating
tt0034116,10.0,rating
tt0062684,64.0,rating
tt0454945,560.0,rating
tt0113448,292.0,rating
tt0071599,67.0,rating
tt0034117,9.0,rating
tt0053768,8.0,rating
tt0020815,16.0,rating
tt5474042,91.0,rating
tt0186566,468.0,rating
tt6562798,0.0,rating
tt0034145,14.0,rating
tt0101808,120.0,rating
tt0020823,5.0,rating
tt0834540,150.0,rating
tt10735202,14.0,rating
tt0044622,25.0,rating
tt0091524,172.0,rating
tt8110640,325.0,rating
tt1073535,16.0,rating
tt0044626,17.0,rating
tt2779932,8.0,rating
tt1564916,4.0,rating
tt1276982,0.0,rating
tt0382085,1.0,rating
tt0034162,36.0,rating
tt4465572,207.0,rating
tt2229952,0.0,rating
tt3545892,4.0,rating
tt0454962,40.0,rating
tt2229996,5.0,rating
tt0071606,0.0,rating
tt1836202,142.0,rating
tt8110662,14.0,rating
tt0132164,71.0,rating
tt0071607,38.0,rating
tt0307351,53.0,rating
tt3546114,4.0,rating
tt1276988,1.0,rating
tt0252253,3.0,rating
tt0071609,10.0,rating
tt1277373,15.0,rating
tt0101809,173.0,rating
tt1564997,5.0,rating
tt0834541,26.0,rating
tt0034166,0.0,rating
tt0081375,112.0,rating
tt6563012,6.0,rating
tt0454970,316.0,rating
tt0132165,41.0,rating
tt1073624,56.0,rating
tt0044628,58.0,rating
tt0307383,9.0,rating
tt0113449,1.0,rating
tt1836210,3.0,rating
tt5474114,1.0,rating
tt0081376,21.0,rating
tt0053769,7.0,rating
tt0062688,42.0,rating
tt1836212,25.0,rating
tt0834558,2.0,rating
tt0081379,9.0,rating
tt8110966,0.0,rating
tt0044630,1.0,rating
tt4466252,1.0,rating
tt0091525,8.0,rating
tt8110988,178.0,rating
tt0020827,7.0,rating
tt0091526,0.0,rating
tt0132184,0.0,rating
tt2779998,9.0,rating
tt0252266,90.0,rating
tt5474522,3.0,rating
tt1277728,27.0,rating
tt0101811,176.0,rating
tt0252269,33.0,rating
tt0101812,72.0,rating
tt10736336,3.0,rating
tt0834565,2.0,rating
tt8111130,22.0,rating
tt4466336,49.0,rating
tt0252277,27.0,rating
tt0081382,151.0,rating
tt0382097,13.0,rating
tt0053772,133.0,rating
tt0186647,6.0,rating
tt4466358,1.0,rating
tt0044631,26.0,rating
tt1073653,4.0,rating
tt0252281,18.0,rating
tt1836761,1.0,rating
tt0044633,22.0,rating
tt1836776,16.0,rating
tt0071613,5.0,rating
tt6563576,22.0,rating
tt1836808,453.0,rating
tt8113950,6.0,rating
tt0071615,398.0,rating
tt0113455,7.0,rating
tt0020828,3.0,rating
tt4466362,5.0,rating
tt2230342,4.0,rating
tt0186650,5.0,rating
tt3547106,1.0,rating
tt0382109,3.0,rating
tt0307406,2.0,rating
tt0834899,0.0,rating
tt0132204,1.0,rating
tt0044637,1.0,rating
tt0034167,68.0,rating
tt6563862,22.0,rating
tt0252294,22.0,rating
tt0044640,3.0,rating
tt0034172,73.0,rating
tt1836818,14.0,rating
tt0113459,4.0,rating
tt0101829,93.0,rating
tt0091528,27.0,rating
tt0053774,7.0,rating
tt0113463,306.0,rating
tt1073654,4.0,rating
tt0091530,530.0,rating
tt1565032,4.0,rating
tt2230358,97.0,rating
tt1277737,183.0,rating
tt0186658,25.0,rating
tt1073655,9.0,rating
tt0455073,0.0,rating
tt0132213,164.0,rating
tt5474644,17.0,rating
tt0455078,12.0,rating
tt0307440,5.0,rating
tt5475002,4.0,rating
tt1836838,2.0,rating
tt6565458,0.0,rating
tt0834900,24.0,rating
tt2230956,54.0,rating
tt2231138,267.0,rating
tt0834902,133.0,rating
tt0044649,10.0,rating
tt1277938,3.0,rating
tt0044654,13.0,rating
tt3547306,277.0,rating
tt0071617,655.0,rating
tt0053775,4.0,rating
tt0091531,9.0,rating
tt0071619,5.0,rating
tt5475244,1.0,rating
tt1836869,0.0,rating
tt0307448,0.0,rating
tt0071622,17.0,rating
tt6565702,1628.0,rating
tt2780206,3.0,rating
tt10736580,127.0,rating
tt0834904,1.0,rating
tt0020842,5.0,rating
tt1073660,30.0,rating
tt0186719,60.0,rating
tt0034175,30.0,rating
tt3547616,49.0,rating
tt0101834,67.0,rating
tt0252327,64.0,rating
tt1836883,6.0,rating
tt0132245,205.0,rating
tt0062693,3.0,rating
tt0132322,1.0,rating
tt5475468,16.0,rating
tt8115282,6.0,rating
tt2780588,0.0,rating
tt0034178,4.0,rating
tt0053779,69.0,rating
tt1565043,23.0,rating
tt0101842,46.0,rating
tt1836907,0.0,rating
tt1073666,52.0,rating
tt3547682,23.0,rating
tt0113466,77.0,rating
tt0044656,5.0,rating
tt4466544,5.0,rating
tt0186725,8.0,rating
tt0034182,20.0,rating
tt0132334,0.0,rating
tt0053780,7.0,rating
tt0252329,3.0,rating
tt2781254,0.0,rating
tt0034183,1.0,rating
tt0101844,193.0,rating
tt0091534,58.0,rating
tt5475564,11.0,rating
tt8115320,6.0,rating
tt0053793,43.0,rating
tt0062695,49.0,rating
tt0071624,0.0,rating
tt1073669,5.0,rating
tt2781406,48.0,rating
tt1277953,804.0,rating
tt1073673,7.0,rating
tt0382114,3.0,rating
tt0081383,132.0,rating
tt0071625,3.0,rating
tt1277997,0.0,rating
tt0252335,15.0,rating
tt0113475,13.0,rating
tt0034185,1.0,rating
tt0834938,17.0,rating
tt8116258,8.0,rating
tt0307456,0.0,rating
tt0132347,411.0,rating
tt0455116,29.0,rating
tt4466648,12.0,rating
tt3547740,52.0,rating
tt5475678,0.0,rating
tt0044658,67.0,rating
tt0307466,563.0,rating
tt0044662,26.0,rating
tt0020852,49.0,rating
tt6566600,0.0,rating
tt0307479,653.0,rating
tt0020866,2.0,rating
tt2781516,16.0,rating
tt2231208,34.0,rating
tt1565058,2.0,rating
tt0034191,6.0,rating
tt0132376,9.0,rating
tt3547782,0.0,rating
tt0132377,8.0,rating
tt0252360,29.0,rating
tt0382134,9.0,rating
tt0132378,4.0,rating
tt0053796,55.0,rating
tt0132379,4.0,rating
tt1836912,39.0,rating
tt0834939,8.0,rating
tt0081385,45.0,rating
tt4466864,4.0,rating
tt0455135,11.0,rating
tt0091535,18.0,rating
tt0113481,362.0,rating
tt8116428,49.0,rating
tt0034193,0.0,rating
tt2231231,0.0,rating
tt0062704,5.0,rating
tt0101846,199.0,rating
tt1565063,145.0,rating
tt0252361,54.0,rating
tt0091537,39.0,rating
tt0307483,28.0,rating
tt0186835,2.0,rating
tt0113482,1.0,rating
tt3547900,6.0,rating
tt8116612,9.0,rating
tt0044663,17.0,rating
tt6566768,167.0,rating
tt2231251,56.0,rating
tt0132380,7.0,rating
tt0044665,27.0,rating
tt0071628,4.0,rating
tt0053798,4.0,rating
tt1565064,15.0,rating
tt2231253,473.0,rating
tt1836918,0.0,rating
tt0382156,13.0,rating
tt4466872,14.0,rating
tt2231367,69.0,rating
tt1278055,21.0,rating
tt2782232,4.0,rating
tt0834941,85.0,rating
tt0252364,22.0,rating
tt3548028,711.0,rating
tt0044670,33.0,rating
tt0455142,14.0,rating
tt0053800,7.0,rating
tt0307538,10.0,rating
tt0307541,20.0,rating
tt0091538,278.0,rating
tt1565068,14.0,rating
tt5475734,3.0,rating
tt0062706,5.0,rating
tt0382157,11.0,rating
tt0062707,30.0,rating
tt0020869,11.0,rating
tt0186838,9.0,rating
tt0186871,15.0,rating
tt0113489,13.0,rating
tt0455195,18.0,rating
tt6566830,26.0,rating
tt0034197,5.0,rating
tt0081398,1249.0,rating
tt0034198,22.0,rating
tt0455299,0.0,rating
tt0053802,9.0,rating
tt0101852,0.0,rating
tt0053804,118.0,rating
tt0071629,2.0,rating
tt5476166,12.0,rating
tt0034199,19.0,rating
tt0132381,4.0,rating
tt8118056,5.0,rating
tt0834942,0.0,rating
tt4466894,102.0,rating
tt0113490,241.0,rating
tt0062708,93.0,rating
tt1278102,2.0,rating
tt0455309,22.0,rating
tt0020873,20.0,rating
tt0834944,0.0,rating
tt1565069,247.0,rating
tt1836926,4.0,rating
tt0307553,106.0,rating
tt0132382,4.0,rating
tt1565435,1.0,rating
tt0132383,4.0,rating
tt4466928,70.0,rating
tt0186894,675.0,rating
tt2231457,74.0,rating
tt4466936,19.0,rating
tt0101860,111.0,rating
tt0053806,15.0,rating
tt0252375,13.0,rating
tt2782692,109.0,rating
tt0307566,7.0,rating
tt0132384,4.0,rating
tt0091541,711.0,rating
tt0132385,4.0,rating
tt6566846,119.0,rating
tt0044672,98.0,rating
tt0113492,591.0,rating
tt0081400,87.0,rating
tt0455323,757.0,rating
tt0034204,7.0,rating
tt1836944,282.0,rating
tt0071633,3.0,rating
tt3548442,0.0,rating
tt8119680,17.0,rating
tt0071634,120.0,rating
tt0101862,341.0,rating
tt1565945,11.0,rating
tt4466946,8.0,rating
tt0044681,3.0,rating
tt3548862,5.0,rating
tt0382188,111.0,rating
tt0081401,16.0,rating
tt2231461,645.0,rating
tt0062711,80.0,rating
tt0034208,25.0,rating
tt0186895,14.0,rating
tt10738914,96.0,rating
tt1836953,0.0,rating
tt0252388,24.0,rating
tt5476944,5.0,rating
tt6567012,12.0,rating
tt0091544,8.0,rating
tt3548978,1.0,rating
tt1565958,829.0,rating
tt0252389,33.0,rating
tt0081404,5.0,rating
tt0044683,43.0,rating
tt0091548,8.0,rating
tt0020876,19.0,rating
tt0071642,0.0,rating
tt0132464,22.0,rating
tt0044685,65.0,rating
tt0252405,29.0,rating
tt0101864,29.0,rating
tt0062712,12.0,rating
tt0091550,3.0,rating
tt10739214,1.0,rating
tt6567396,5.0,rating
tt0091554,200.0,rating
tt0053809,68.0,rating
tt0382189,276.0,rating
tt0307568,18.0,rating
tt2231489,27.0,rating
tt0101866,258.0,rating
tt0020890,14.0,rating
tt0081414,227.0,rating
tt0071643,0.0,rating
tt0044687,66.0,rating
tt0252414,21.0,rating
tt0081415,1.0,rating
tt0252437,24.0,rating
tt5477608,59.0,rating
tt1278124,27.0,rating
tt8119752,28.0,rating
tt1837008,5.0,rating
tt5478478,695.0,rating
tt0307596,40.0,rating
tt0091555,59.0,rating
tt0113497,1038.0,rating
tt0132477,802.0,rating
tt0455362,286.0,rating
tt4467194,28.0,rating
tt0455385,38.0,rating
tt0020891,19.0,rating
tt0186896,37.0,rating
tt0081420,19.0,rating
tt1278134,7.0,rating
tt0307681,4.0,rating
tt3549566,0.0,rating
tt0061101,14.0,rating
tt0805640,0.0,rating
tt2160163,0.0,rating
tt1513835,37.0,rating
tt0089925,46.0,rating
tt0371846,3.0,rating
tt0111280,567.0,rating
tt5259966,8.0,rating
tt1783792,3.0,rating
tt0241498,46.0,rating
tt0123931,0.0,rating
tt1047445,10.0,rating
tt1784552,13.0,rating
tt0070098,2.0,rating
tt0079773,12.0,rating
tt0808148,8.0,rating
tt0042783,8.0,rating
tt0177874,0.0,rating
tt0070125,0.0,rating
tt5269560,6.0,rating
tt4281724,40.0,rating
tt2170301,1.0,rating
tt0042786,10.0,rating
tt0808261,12.0,rating
tt12406160,13.0,rating
tt0295629,4.0,rating
tt2170327,7.0,rating
tt0090050,3.0,rating
tt0295671,46.0,rating
tt1787054,0.0,rating
tt3417756,31.0,rating
tt2171761,6.0,rating
tt0070195,14.0,rating
tt0178340,0.0,rating
tt5277952,48.0,rating
tt0373080,1.0,rating
tt0090065,16.0,rating
tt0178737,295.0,rating
tt0061483,5.0,rating
tt1789090,0.0,rating
tt0052345,0.0,rating
tt1050089,0.0,rating
tt0179182,237.0,rating
tt4300480,17.0,rating
tt4304408,0.0,rating
tt0111739,0.0,rating
tt0014972,16.0,rating
tt0243885,32.0,rating
tt0042952,5.0,rating
tt0810846,1.0,rating
tt1523415,84.0,rating
tt0244092,12.0,rating
tt0446029,1271.0,rating
tt0111783,12.0,rating
tt0125298,14.0,rating
tt0080100,51.0,rating
tt0061613,33.0,rating
tt0244297,100.0,rating
tt0052573,7.0,rating
tt2178470,127.0,rating
tt0374298,10.0,rating
tt0811091,0.0,rating
tt0125454,193.0,rating
tt1794870,3.0,rating
tt4319082,6.0,rating
tt0180033,11.0,rating
tt6354056,0.0,rating
tt0015361,102.0,rating
tt0244479,61.0,rating
tt0244504,20.0,rating
tt0112381,9.0,rating
tt2654428,0.0,rating
tt0061738,33.0,rating
tt0298382,0.0,rating
tt0180274,6.0,rating
tt0032753,7.0,rating
tt0052702,21.0,rating
tt0090358,26.0,rating
tt1800337,33.0,rating
tt5315110,5.0,rating
tt0245276,99.0,rating
tt0032828,18.0,rating
tt0100537,4.0,rating
tt2664456,0.0,rating
tt0032847,6.0,rating
tt0070518,81.0,rating
tt0080393,6.0,rating
tt1529630,2.0,rating
tt0070519,9.0,rating
tt0052769,9.0,rating
tt0100621,0.0,rating
tt1805397,2.0,rating
tt0090368,31.0,rating
tt0299848,0.0,rating
tt2668150,19.0,rating
tt0126804,5.0,rating
tt0376479,592.0,rating
tt0016804,10.0,rating
tt0061879,4.0,rating
tt0043352,2.0,rating
tt1058526,8.0,rating
tt0815235,2.0,rating
tt0033056,3.0,rating
tt6413410,18.0,rating
tt2184287,243.0,rating
tt0246008,19.0,rating
tt6413868,1.0,rating
tt0180942,11.0,rating
tt0017184,3.0,rating
tt0112513,32.0,rating
tt4365518,19.0,rating
tt7976502,1.0,rating
tt0080534,2.0,rating
tt3474602,24.0,rating
tt0450004,0.0,rating
tt5338644,22.0,rating
tt1260932,19.0,rating
tt0450293,0.0,rating
tt6422938,9.0,rating
tt3475058,0.0,rating
tt0100867,0.0,rating
tt0450363,14.0,rating
tt1261964,0.0,rating
tt4379480,0.0,rating
tt0062057,0.0,rating
tt5347472,0.0,rating
tt0127704,2.0,rating
tt0052966,10.0,rating
tt1059950,12.0,rating
tt0062096,2.0,rating
tt0246438,15.0,rating
tt0070791,45.0,rating
tt6434022,13.0,rating
tt10612148,0.0,rating
tt0033405,32.0,rating
tt0053008,0.0,rating
tt1263797,1.0,rating
tt0080596,4.0,rating
tt0043608,11.0,rating
tt0033406,1.0,rating
tt0100902,13.0,rating
tt0062164,12.0,rating
tt0090863,921.0,rating
tt5352912,8.0,rating
tt0070802,5.0,rating
tt0033432,41.0,rating
tt0302472,0.0,rating
tt0112760,250.0,rating
tt2711898,58.0,rating
tt0112772,17.0,rating
tt0062242,43.0,rating
tt0080606,3.0,rating
tt2192200,1.0,rating
tt4400058,23.0,rating
tt0451160,11.0,rating
tt0303058,6.0,rating
tt5361596,5.0,rating
tt1543283,3.0,rating
tt0070871,1.0,rating
tt0303357,17.0,rating
tt5370358,3.0,rating
tt0101264,2.0,rating
tt0128445,873.0,rating
tt3495184,33.0,rating
tt0033486,42.0,rating
tt0823523,30.0,rating
tt0823635,1.0,rating
tt1065113,1.0,rating
tt4411504,33.0,rating
tt1821313,0.0,rating
tt10651188,1.0,rating
tt3499754,6.0,rating
tt8059196,0.0,rating
tt0101276,58.0,rating
tt0033558,21.0,rating
tt0129058,4.0,rating
tt0101317,47.0,rating
tt2195982,2.0,rating
tt1821493,277.0,rating
tt0304098,6.0,rating
tt0080709,4.0,rating
tt0091059,253.0,rating
tt0043807,27.0,rating
tt10656240,4.0,rating
tt6485574,0.0,rating
tt4423778,1.0,rating
tt0452226,0.0,rating
tt0062461,9.0,rating
tt2196488,4.0,rating
tt0053331,26.0,rating
tt0380565,26.0,rating
tt0033603,20.0,rating
tt2735704,1.0,rating
tt5424014,4.0,rating
tt0091114,2.0,rating
tt0113115,238.0,rating
tt0129631,7.0,rating
tt0452592,29.0,rating
tt3512072,9.0,rating
tt0071242,21.0,rating
tt0101465,29.0,rating
tt0091164,345.0,rating
tt0304704,1.0,rating
tt6496688,2.0,rating
tt0183779,5.0,rating
tt1274589,17.0,rating
tt4433360,0.0,rating
tt1067773,12.0,rating
tt0053436,28.0,rating
tt0452636,0.0,rating
tt0249478,207.0,rating
tt8106534,1510.0,rating
tt0062640,4.0,rating
tt0129852,3.0,rating
tt0091246,4.0,rating
tt1274643,13.0,rating
tt1558877,40.0,rating
tt5446610,8.0,rating
tt3517192,19.0,rating
tt0062657,15.0,rating
tt0381392,27.0,rating
tt6508228,347.0,rating
tt1825974,1.0,rating
tt0053465,2.0,rating
tt2202086,13.0,rating
tt4437298,4.0,rating
tt0113313,114.0,rating
tt0080772,14.0,rating
tt1274717,0.0,rating
tt8108034,30.0,rating
tt0305556,77.0,rating
tt0452890,1.0,rating
tt3519936,2.0,rating
tt0071295,3.0,rating
tt0020197,26.0,rating
tt1827512,86.0,rating
tt5451690,12.0,rating
tt8108274,92.0,rating
tt0071308,15.0,rating
tt0381637,22.0,rating
tt0033848,16.0,rating
tt0381681,1161.0,rating
tt4443856,1.0,rating
tt1275590,71.0,rating
tt0381682,32.0,rating
tt8109470,78.0,rating
